timestamp,electric_kw_per_home,electric_kwh_per_home,season,time_of_day
2018-05-18 15:15:00,2.819366250809475,0.7048415627023688,Spring,15:15
2018-05-18 15:30:00,2.8880973584984946,0.7220243396246236,Spring,15:30
2018-05-18 15:45:00,2.9471397812875253,0.7367849453218813,Spring,15:45
2018-05-18 16:00:00,3.005095274082519,0.7512738185206298,Spring,16:00
2018-05-18 16:15:00,3.1249665378336657,0.7812416344584164,Spring,16:15
2018-05-18 16:30:00,3.1880385960820017,0.7970096490205004,Spring,16:30
2018-05-18 16:45:00,3.22974894436559,0.8074372360913975,Spring,16:45
2018-05-18 17:00:00,3.2694434649461437,0.8173608662365359,Spring,17:00
2018-05-18 17:15:00,3.363696594752978,0.8409241486882445,Spring,17:15
2018-05-18 17:30:00,3.3862602153000907,0.8465650538250227,Spring,17:30
2018-05-18 17:45:00,3.378377932311109,0.8445944830777773,Spring,17:45
2018-05-18 18:00:00,3.36899109673125,0.8422477741828125,Spring,18:00
2018-05-18 18:15:00,3.376561830891349,0.8441404577228373,Spring,18:15
2018-05-18 18:30:00,3.34296182543347,0.8357404563583675,Spring,18:30
2018-05-18 18:45:00,3.2943588124395147,0.8235897031098787,Spring,18:45
2018-05-18 19:00:00,3.2438715659306685,0.8109678914826671,Spring,19:00
2018-05-18 19:15:00,3.2109631241777596,0.8027407810444399,Spring,19:15
2018-05-18 19:30:00,3.137179400570141,0.7842948501425353,Spring,19:30
2018-05-18 19:45:00,3.0524670932728264,0.7631167733182066,Spring,19:45
2018-05-18 20:00:00,2.96593793137544,0.74148448284386,Spring,20:00
2018-05-18 20:15:00,2.8809733678682488,0.7202433419670622,Spring,20:15
2018-05-18 20:30:00,2.7661044825514183,0.6915261206378546,Spring,20:30
2018-05-18 20:45:00,2.6636102604441807,0.6659025651110452,Spring,20:45
2018-05-18 21:00:00,2.5821336130542574,0.6455334032635643,Spring,21:00
2018-05-18 21:15:00,2.567336378579312,0.641834094644828,Spring,21:15
2018-05-18 21:30:00,2.505572164552621,0.6263930411381553,Spring,21:30
2018-05-18 21:45:00,2.4223173863703855,0.6055793465925964,Spring,21:45
2018-05-18 22:00:00,2.352166373234877,0.5880415933087193,Spring,22:00
2018-05-18 22:15:00,2.1663004539751847,0.5415751134937962,Spring,22:15
2018-05-18 22:30:00,2.094991740291037,0.5237479350727593,Spring,22:30
2018-05-18 22:45:00,1.9966898773617552,0.4991724693404388,Spring,22:45
2018-05-18 23:00:00,1.915664803332871,0.47891620083321773,Spring,23:00
2018-05-18 23:15:00,1.7420618148816511,0.4355154537204128,Spring,23:15
2018-05-18 23:30:00,1.666339925008728,0.416584981252182,Spring,23:30
2018-05-18 23:45:00,1.5951713413105564,0.3987928353276391,Spring,23:45
2018-05-19 00:00:00,1.5297181110574454,0.38242952776436134,Spring,00:00
